time,ax,ay,az,aT
20.466851,-0.3960,-0.5030,0.5870,0.869
20.471813,-0.3980,-0.5260,0.6540,0.929
20.477699,-0.4280,-0.3990,0.7500,0.951
20.481398,-0.3370,-0.4090,0.7500,0.918
20.486920,-0.3150,-0.4330,0.6960,0.878
20.503434,-0.2520,-0.3610,0.5730,0.723
20.503846,-0.2160,-0.3040,0.4650,0.596
20.504009,-0.2750,-0.3130,0.6830,0.800
20.505813,-0.1830,-0.3360,0.5460,0.667
20.531000,-0.2530,-0.3710,0.6410,0.783
20.531396,-0.2810,-0.2830,0.7630,0.861
20.531533,-0.2940,-0.3580,0.7900,0.916
20.531650,-0.3200,-0.3900,0.8160,0.959
20.531778,-0.3730,-0.5720,1.0460,1.249
20.535130,-0.3440,-0.5080,1.1270,1.283
20.541482,-0.4240,-0.4710,1.2620,1.412
20.545477,-0.4640,-0.6250,1.3690,1.575
20.550743,-0.5180,-0.6700,1.4640,1.691
20.558192,-0.5050,-0.8370,1.4220,1.726
20.560837,-0.4520,-0.6790,1.6390,1.831
20.564849,-0.4410,-0.7810,1.6390,1.868
20.570410,-0.5130,-0.8290,1.6250,1.895
20.575258,-0.4360,-0.8520,1.6390,1.898
20.580644,-0.4030,-0.8770,1.7210,1.973
20.584900,-0.4660,-0.7680,1.8040,2.015
20.589790,-0.3130,-0.7300,1.7240,1.898
20.595803,-0.2980,-0.5180,1.3590,1.485
20.599975,-0.1470,-0.3900,0.8300,0.929
20.604646,-0.1430,-0.1160,0.0820,0.202
20.619817,-0.2300,-0.1520,-0.2400,0.366
20.620224,-0.2370,-0.0770,-0.5910,0.641
20.620402,-0.3000,-0.0670,-0.7780,0.837
20.644727,-0.1180,-0.1490,-1.0330,1.050
20.645142,-0.0160,-0.0750,-1.0720,1.075
20.645321,0.0200,-0.1450,-1.0570,1.067
20.645481,0.0860,-0.2220,-0.6340,0.677
20.645645,0.0600,-0.3210,-0.2120,0.389
20.648404,-0.0690,-0.5240,0.2070,0.568
20.653812,0.0070,-0.6960,0.6000,0.919
20.658697,0.0190,-0.8380,1.0060,1.309
20.664331,0.0340,-0.9930,1.3570,1.682
20.668178,0.1330,-1.2160,1.6390,2.045
20.675385,0.0840,-1.1800,1.8810,2.222
20.678089,0.1180,-1.2560,1.9720,2.341
20.683409,0.0310,-1.2800,2.0780,2.441
20.688202,-0.0140,-1.4020,2.0750,2.504
20.692889,-0.1800,-1.3780,2.1400,2.552
20.698525,-0.2780,-1.3180,2.1100,2.503
20.704001,-0.3910,-1.2760,1.9850,2.392
20.708986,-0.4630,-1.2940,1.6690,2.162
20.713960,-0.4970,-1.0580,1.2870,1.739
20.717342,-0.6010,-0.9500,1.0820,1.560
20.722838,-0.6950,-0.6830,0.5640,1.126
20.727359,-0.7660,-0.5300,0.0890,0.936
20.732186,-0.8940,-0.4210,-0.0720,0.991
20.737205,-0.9710,-0.3020,-0.3830,1.087
20.753047,-0.9950,-0.1440,-0.6800,1.214
20.753523,-0.8830,-0.0950,-1.0310,1.361
20.753823,-0.8810,0.0880,-1.2730,1.551
20.775579,-0.7960,0.0970,-1.4750,1.679
20.776344,-0.7370,0.2970,-1.4990,1.697
20.776634,-0.7720,0.3630,-1.5240,1.747
20.776835,-0.6410,0.3900,-1.6040,1.771
20.776981,-0.4940,0.4610,-1.7110,1.840
20.782981,-0.3730,0.4520,-1.6700,1.770
20.786577,-0.4260,0.5000,-1.6290,1.756
20.792736,-0.3420,0.4140,-1.6970,1.780
20.796130,-0.2010,0.4940,-1.5750,1.663
20.801243,-0.2100,0.2360,-1.6030,1.634
20.805882,-0.2050,0.1850,-1.5770,1.601
20.811359,-0.1860,0.0820,-1.5100,1.524
20.815852,-0.3300,-0.0040,-1.2120,1.256
20.822325,-0.2150,-0.1420,-1.1860,1.214
20.825577,-0.1700,-0.3600,-1.1060,1.175
20.832903,-0.1260,-0.2760,-0.9170,0.966
20.835276,-0.0300,-0.3810,-0.6740,0.775
20.842412,0.1070,-0.5920,-0.3890,0.716
20.845305,0.1470,-0.6240,-0.1860,0.668
20.851027,0.2950,-0.7080,0.1520,0.782
20.855279,0.2530,-0.8040,0.6810,1.084
20.861120,0.3210,-0.9000,1.1160,1.469
20.864909,0.2410,-1.1470,1.7130,2.076
20.872471,0.2030,-1.2190,2.0520,2.395
20.874977,0.0440,-1.2930,2.3640,2.695
20.879909,-0.1410,-1.3460,2.4850,2.830
20.885108,-0.0290,-1.2540,2.6060,2.892
20.889860,-0.1460,-1.2370,2.3460,2.656
20.895251,-0.1570,-1.0350,1.9650,2.226
20.900773,-0.1430,-1.0030,1.5840,1.880
20.904829,-0.1700,-0.6350,1.0530,1.241
20.920775,-0.1990,-0.4890,0.3460,0.631
20.921195,-0.1060,-0.2640,-0.2230,0.361
20.921402,-0.2730,-0.0270,-0.6300,0.687
20.946570,-0.3030,0.1810,-0.9690,1.031
20.947065,-0.3470,0.3360,-1.2940,1.381
20.947267,-0.4730,0.4240,-1.5370,1.663
20.947459,-0.4890,0.5140,-1.6990,1.841
20.947741,-0.3830,0.5640,-1.7930,1.918
20.949662,-0.3050,0.6440,-2.0500,2.170
20.953738,-0.2820,0.6980,-2.1160,2.246
20.958208,-0.1930,0.7960,-1.9780,2.141
20.963703,-0.1040,0.7320,-1.9500,2.085
20.968447,-0.0840,0.6980,-1.8800,2.007
20.975118,0.0170,0.6940,-1.9600,2.079
20.978217,0.0930,0.7190,-1.7960,1.937
20.984238,0.2920,0.5290,-1.6180,1.727
20.989639,0.2890,0.5590,-1.5090,1.635
20.992996,0.2620,0.4960,-1.2500,1.370
20.997723,0.2500,0.4070,-1.0060,1.114
21.002872,0.2410,0.3200,-0.8160,0.909
21.008220,0.3020,0.1250,-0.5460,0.636
21.012559,0.2280,0.0130,-0.2620,0.348
21.017619,0.2930,-0.0730,-0.1140,0.323
21.024873,0.2630,-0.0370,-0.0080,0.266
21.028518,0.1800,-0.0430,0.0850,0.204
21.032626,0.1920,-0.1590,0.1370,0.284
21.037589,0.0130,-0.0860,0.1480,0.172
21.053107,0.0240,-0.1920,0.1470,0.243
21.053480,-0.0480,-0.1230,0.0500,0.141
21.053665,-0.0400,-0.1240,0.0220,0.132
21.070323,-0.1690,-0.0990,-0.0200,0.197
21.070766,-0.0440,0.0600,-0.1280,0.148
21.070955,-0.0420,-0.0120,-0.1150,0.123
21.071944,-0.1220,0.1040,-0.2230,0.275
21.076237,-0.0300,0.0160,-0.1540,0.158
21.082554,-0.0470,0.1030,-0.3170,0.337
21.086375,-0.0790,0.0810,-0.1660,0.201
21.092338,-0.0180,0.0720,-0.1230,0.144
21.096394,-0.0410,0.1490,-0.1480,0.214
21.102483,-0.0080,0.1110,0.0300,0.115
21.108536,-0.0160,0.1140,-0.0760,0.138
21.111221,-0.0380,0.2520,-0.1140,0.279
21.116298,-0.0480,0.2130,-0.2060,0.300
21.121697,-0.0430,0.2550,-0.1490,0.298
21.125608,0.0440,0.2440,-0.2830,0.376
21.131251,0.0630,0.2880,-0.4180,0.512
21.135707,0.1080,0.1460,-0.3990,0.438
21.141985,0.0450,0.0970,-0.3700,0.385
21.146723,0.1080,0.1060,-0.0700,0.167
21.150966,0.1440,-0.0730,0.0680,0.175
21.155091,0.0860,-0.1840,0.3000,0.362
21.160534,0.2340,-0.2930,0.4640,0.597
21.165324,0.3410,-0.2510,0.7090,0.826
21.170416,0.2440,-0.4000,0.9680,1.075
21.186837,0.2700,-0.4120,1.3630,1.449
21.187452,0.1460,-0.4650,1.5130,1.590
21.187652,0.2010,-0.5750,1.6630,1.771
21.189721,0.2570,-0.6040,1.9080,2.018
21.211411,0.2050,-0.7310,2.0850,2.219
21.212089,0.1810,-0.5600,2.1530,2.232
21.212432,0.0490,-0.5700,1.7170,1.810
21.212621,-0.1230,-0.3380,1.4460,1.490
21.214613,-0.2160,-0.2440,0.9020,0.959
21.220001,-0.2710,-0.1510,0.4260,0.527
21.225750,-0.3540,-0.0840,0.1290,0.386
21.228983,-0.3170,-0.0420,-0.1000,0.335
21.233682,-0.2410,-0.1750,-0.3570,0.465
21.238834,-0.2210,-0.2480,-0.4370,0.549
21.243932,-0.2560,-0.2490,-0.2720,0.449
21.249294,-0.1670,-0.3390,0.0270,0.379
21.253819,-0.1460,-0.5190,0.6260,0.826
21.258565,0.0130,-0.7890,1.2380,1.468
21.265706,0.2430,-1.0150,1.9310,2.195
21.268368,0.4760,-1.1990,2.2280,2.575
21.275465,0.5870,-1.2050,2.7300,3.041
21.278103,0.5910,-1.3080,3.1090,3.424
21.283121,0.4730,-1.2770,3.5430,3.796
21.288336,0.4660,-1.4130,3.7180,4.005
21.293129,0.4480,-1.4590,3.6750,3.979
21.297857,0.4160,-1.3870,3.3320,3.633
21.305617,0.4400,-1.2100,2.8540,3.131
21.321747,0.2720,-1.0110,2.2950,2.523
21.323105,0.3070,-0.8560,1.9670,2.167
21.323805,0.2040,-0.7030,1.6000,1.759
21.324180,0.1690,-0.5530,1.1500,1.287
21.347585,-0.0030,-0.4160,0.8240,0.923
21.348750,-0.0660,-0.4300,0.5660,0.714
21.348925,-0.2650,-0.2380,0.4710,0.591
21.349096,-0.3970,-0.2650,0.4710,0.671
21.349256,-0.4320,-0.1550,0.4310,0.630
21.351727,-0.5640,-0.2350,0.4040,0.732
21.357896,-0.5590,-0.1930,0.5270,0.792
21.362158,-0.6910,-0.2610,0.4190,0.849
21.366981,-0.7420,-0.3290,0.2700,0.855
21.372146,-0.8350,-0.3720,0.1070,0.920
21.376707,-0.8740,-0.3350,-0.0270,0.936
21.383633,-0.9270,-0.3530,-0.3110,1.040
21.387428,-0.9540,-0.3170,-0.5000,1.123
21.391697,-0.9540,-0.3770,-0.7700,1.283
21.396333,-0.9690,-0.2730,-1.0260,1.437
21.401680,-1.0400,-0.2910,-1.2010,1.615
21.406347,-1.0980,-0.4030,-1.2400,1.705
21.411401,-1.1970,-0.4330,-1.2240,1.766
21.415977,-1.1600,-0.5150,-1.3030,1.819
21.425616,-1.2190,-0.5280,-1.2330,1.812
21.426808,-1.2520,-0.5950,-1.2440,1.863
21.431574,-1.2450,-0.6600,-1.1460,1.816
21.435961,-1.2800,-0.6020,-1.0490,1.761
21.441945,-1.3170,-0.6940,-1.1280,1.868
21.445350,-1.1780,-0.6890,-1.2880,1.877
21.451232,-1.0150,-0.7650,-1.2170,1.760
21.455386,-0.8660,-0.7180,-1.2550,1.685
21.470073,-0.8140,-0.7650,-1.3060,1.719
21.470672,-0.6940,-0.7420,-1.1530,1.537
21.470858,-0.7910,-0.8400,-1.2860,1.728
21.494735,-0.7520,-0.8950,-1.2430,1.706
21.495318,-0.6690,-0.8940,-1.2550,1.680
21.495586,-0.6950,-0.9740,-1.0350,1.582
21.495781,-0.7050,-1.0640,-1.0340,1.643
21.495927,-0.7280,-1.1400,-0.7610,1.552
21.501647,-0.6930,-1.1860,-0.7060,1.544
21.504983,-0.6570,-1.1750,-0.3940,1.403
21.509821,-0.6720,-1.2150,-0.1800,1.400
21.514808,-0.7340,-1.2620,-0.0210,1.460
21.519227,-0.7560,-1.3730,0.0720,1.569
21.525062,-0.7340,-1.3070,0.2330,1.517
21.529290,-0.7440,-1.2010,0.4050,1.470
21.534837,-0.7420,-1.1840,0.3330,1.436
21.542373,-0.9080,-1.2340,0.3440,1.570
21.543984,-0.9110,-1.2060,0.1650,1.520
21.548949,-0.9640,-0.9880,-0.1360,1.387
21.553971,-1.0320,-0.9030,-0.3970,1.428
21.558711,-1.0820,-0.7190,-0.7650,1.508
21.563773,-1.0930,-0.5380,-1.1320,1.663
21.568815,-1.0420,-0.3140,-1.3330,1.721
21.575441,-1.1850,-0.2550,-1.6600,2.055
21.579713,-1.1340,-0.0350,-1.9030,2.216
21.584264,-1.1380,-0.0330,-1.8340,2.159
21.588314,-1.0340,0.0510,-2.1450,2.382
21.593022,-1.0800,0.1650,-2.3340,2.577
21.598310,-0.8010,0.3620,-2.4960,2.646
21.603234,-0.5500,0.3150,-2.3860,2.469
21.620281,-0.5170,0.4220,-2.4390,2.529
21.620743,-0.3070,0.4080,-2.4100,2.463
21.621059,-0.2200,0.5200,-2.2730,2.342
21.644787,-0.2410,0.4030,-2.1370,2.188
21.645339,-0.1250,0.3710,-1.9870,2.025
21.645627,-0.1580,0.3270,-1.6050,1.646
21.645907,-0.2420,0.2040,-1.4290,1.464
21.646109,-0.3120,0.1790,-1.1850,1.238
21.646966,-0.3390,0.0190,-0.9280,0.988
21.651912,-0.2420,-0.1130,-0.5760,0.635
21.658255,-0.1990,-0.0540,-0.4140,0.463
21.663003,-0.1830,-0.0760,-0.3070,0.365
21.667009,-0.1520,-0.0980,-0.0780,0.197
21.671926,-0.0130,-0.2030,0.0690,0.215
21.676680,0.0050,-0.2130,0.2310,0.314
21.681987,0.0630,-0.1690,0.2430,0.303
21.686920,0.0670,-0.2220,0.3770,0.443
21.692591,0.1650,-0.1540,0.3490,0.416
21.697940,0.0700,-0.2920,0.3880,0.491
21.702714,0.0570,-0.1860,0.4150,0.458
21.706251,-0.0800,-0.1640,0.3060,0.356
21.711302,0.0380,-0.1970,0.4420,0.485
21.716170,-0.0620,-0.1760,0.3870,0.430
21.721445,-0.0670,-0.0740,0.5240,0.533
21.735818,-0.0330,-0.0550,0.5920,0.595
21.736388,-0.0530,-0.0900,0.4840,0.495
21.736667,-0.0590,-0.1940,0.6070,0.640
21.760879,-0.0650,-0.0390,0.6220,0.627
21.761308,0.0350,-0.0760,0.7990,0.803
21.761495,0.0140,-0.0570,0.7460,0.748
21.761668,0.0460,-0.0670,0.9510,0.954
21.761824,-0.0030,-0.2250,0.9930,1.018
21.766437,0.1260,-0.1930,1.0070,1.033
21.770986,0.0370,-0.2840,1.0490,1.087
21.776512,0.2070,-0.2110,1.0770,1.117
21.782107,0.1730,-0.2470,1.0910,1.132
21.785005,0.2350,-0.3370,1.0920,1.167
21.789907,0.2700,-0.3860,1.3100,1.392
21.794730,0.3590,-0.5290,1.4330,1.569
21.799669,0.3670,-0.6190,1.5840,1.740
21.805028,0.5520,-0.6950,1.8020,2.009
21.810151,0.5880,-0.6490,2.0610,2.239
21.816384,0.5430,-0.6460,2.0620,2.228
21.820454,0.5390,-0.8070,2.1710,2.378
21.825428,0.3990,-0.7800,2.0360,2.217
21.829583,0.3260,-0.7140,2.2680,2.400
21.834232,0.1850,-0.6240,2.2280,2.321
21.839005,0.1260,-0.3470,1.9710,2.005
21.844442,0.1060,-0.1130,1.3320,1.341
21.849001,0.1670,-0.0180,0.8300,0.847
21.855326,0.0880,0.2120,0.1380,0.268
21.869467,0.1290,0.2670,-0.3210,0.437
21.869855,0.1660,0.3650,-0.5890,0.713
21.870086,0.1210,0.3850,-0.7630,0.863
21.895347,0.2100,0.4110,-0.7600,0.889
21.895872,0.3150,0.4960,-0.6340,0.864
21.896064,0.3400,0.3970,-0.4140,0.667
21.896207,0.2450,0.3570,-0.0730,0.439
21.896327,0.2350,0.1320,0.3760,0.463
21.899089,0.2820,0.0610,0.8260,0.875
21.904396,0.2780,0.0350,1.0560,1.093
21.908809,0.4110,-0.1250,1.2190,1.292
21.912968,0.4240,-0.3800,1.4210,1.531
21.917841,0.4790,-0.3610,1.4740,1.591
21.922771,0.4670,-0.5310,1.7450,1.883
21.927804,0.5250,-0.5510,1.9470,2.090
21.933801,0.5850,-0.6790,2.0540,2.241
21.937199,0.4700,-0.9040,2.2830,2.500
21.943274,0.4790,-0.9670,2.7430,2.948
21.947254,0.2710,-0.9930,2.8500,3.030
21.952274,0.0890,-1.0490,2.9700,3.151
21.958644,-0.1460,-1.0700,3.0640,3.249
21.962333,-0.2890,-1.0690,2.9530,3.154
21.966984,-0.3520,-1.1160,2.7070,2.949
21.975605,-0.3630,-0.9370,2.3660,2.571
21.977139,-0.2670,-0.9280,1.8890,2.122
21.982450,-0.3760,-0.7480,1.5220,1.737
21.986974,-0.5010,-0.7510,1.0190,1.361
21.991496,-0.5450,-0.5260,0.6110,0.973
21.996434,-0.6700,-0.3460,0.2030,0.781
22.001464,-0.7250,-0.2790,-0.2990,0.832
22.006370,-0.8210,-0.1450,-0.6650,1.066
22.019536,-0.8340,0.0000,-1.2360,1.491
22.020109,-0.9150,0.0760,-1.6710,1.907
22.022098,-0.8590,0.3710,-1.9830,2.193
22.044758,-0.7760,0.5040,-2.3360,2.513
22.045286,-0.8160,0.5290,-2.6350,2.809
22.045473,-0.8410,0.6130,-2.7160,2.909
22.045639,-0.6620,0.7000,-2.9060,3.062
22.046323,-0.6170,0.6820,-2.8510,2.996
22.052849,-0.3530,0.5180,-2.9600,3.026
22.055306,-0.2510,0.4940,-2.7560,2.811
22.061611,-0.0800,0.4060,-2.5930,2.626
22.065124,-0.0060,0.2810,-2.3490,2.366
22.070793,-0.0260,0.0900,-2.0100,2.012
22.074905,0.1310,-0.0970,-1.8070,1.814
22.080575,0.1370,-0.2160,-1.4540,1.476
22.085285,0.2380,-0.4000,-1.2510,1.335
22.092216,0.1750,-0.5020,-0.9800,1.115
22.095207,0.2070,-0.6580,-0.8310,1.080
22.100399,0.3470,-0.7850,-0.5730,1.032
22.105035,0.3640,-0.8990,-0.5340,1.107
22.109444,0.5320,-0.9850,-0.4940,1.224
22.115070,0.4400,-1.0030,-0.3860,1.161
22.119597,0.5270,-1.0760,-0.1290,1.205
22.125349,0.4230,-1.0250,-0.0890,1.112
22.131059,0.4420,-1.1110,0.0180,1.196
22.134427,0.3530,-1.2110,0.2480,1.286
22.140200,0.3610,-1.2700,0.3000,1.354
22.144211,0.3430,-1.2620,0.3670,1.358
22.148800,0.2440,-1.3100,0.4060,1.393
22.154542,0.0360,-1.1940,0.5810,1.328
22.169154,0.0060,-1.1220,0.7150,1.330
22.169634,-0.0770,-1.2420,0.7270,1.441
22.169887,-0.2170,-1.2410,0.5620,1.379
22.195597,-0.1270,-1.2570,0.4390,1.337
22.196014,-0.1480,-1.0710,0.3020,1.123
22.196217,-0.0350,-0.7920,-0.0790,0.797
22.196390,-0.1130,-0.7320,-0.4200,0.851
22.196562,0.0240,-0.6190,-0.4470,0.764
22.197878,0.1070,-0.5200,-0.8280,0.984
22.203946,0.1210,-0.3950,-0.8960,0.987
22.209233,0.2160,-0.3500,-1.0860,1.161
22.212996,0.1330,-0.2780,-1.2080,1.247
22.217952,0.0230,-0.2730,-1.2340,1.264
22.224887,-0.0050,-0.1430,-1.4920,1.499
22.227689,0.0620,-0.0390,-1.3560,1.358
22.233054,0.1310,-0.1240,-1.3010,1.313
22.237740,0.1730,-0.0570,-1.3290,1.341
22.242584,0.1760,-0.0570,-1.3290,1.342
22.248699,0.1810,-0.0830,-1.3570,1.372
22.252662,0.2830,-0.0660,-1.2360,1.270
22.259012,0.1950,-0.1160,-1.0600,1.084
22.262982,0.2570,-0.0560,-1.0610,1.093
22.267149,0.2660,-0.0770,-0.8450,0.889
22.272257,0.2630,-0.0840,-0.6970,0.750
22.277077,0.2360,-0.1090,-0.4240,0.497
22.281895,0.1910,-0.1560,-0.4390,0.504
22.288758,0.2320,-0.1770,-0.4280,0.518
22.303628,0.2050,-0.1300,-0.4160,0.482
22.304135,0.0050,-0.1670,-0.5260,0.552
22.304355,0.1670,-0.1070,-0.5010,0.539
22.306180,0.0030,-0.0610,-0.4620,0.466
22.324476,-0.0650,-0.0430,-0.3140,0.324
22.324932,-0.0580,-0.1000,-0.3710,0.389
22.325112,-0.1290,-0.0950,-0.3450,0.380
22.327218,-0.0520,-0.1190,-0.4550,0.473
22.331572,-0.0300,-0.0620,-0.4020,0.408
22.336180,0.0880,-0.0160,-0.3060,0.319
22.343434,0.0660,-0.0400,-0.2930,0.303
22.345633,0.1540,0.0560,-0.1040,0.194
22.351248,0.2290,0.0040,0.0030,0.229
22.355557,0.2040,0.0310,-0.0360,0.209
22.361437,0.1940,-0.0090,-0.0370,0.198
22.367074,0.2820,0.1810,0.0580,0.340
22.371033,0.2740,0.1390,0.0030,0.307
22.375563,0.2970,0.1300,0.0190,0.325
22.381477,0.3410,0.2490,-0.0080,0.422
22.385226,0.2770,0.2850,-0.1440,0.423
22.390193,0.2940,0.2670,-0.2260,0.457
22.394996,0.2330,0.3210,-0.3440,0.525
22.399780,0.3130,0.4350,-0.3980,0.668
22.406611,0.3540,0.4820,-0.5340,0.802
22.409793,0.3530,0.5830,-0.6020,0.909
22.414893,0.2940,0.6260,-0.6220,0.930
22.420684,0.3020,0.5880,-0.6620,0.936
22.425419,0.3530,0.6630,-0.7020,1.028
22.429336,0.3100,0.6030,-0.5920,0.900
22.434454,0.2930,0.6600,-0.5300,0.896
22.439282,0.2080,0.5980,-0.5160,0.817
22.453364,0.2080,0.5410,-0.5020,0.767
22.454238,0.2520,0.5800,-0.4340,0.767
22.454689,0.2560,0.4900,-0.5100,0.752
22.480299,0.1620,0.3240,-0.4150,0.551
22.480939,0.0860,0.2720,-0.2660,0.390
22.481316,0.1330,0.2760,-0.1170,0.328
22.481457,0.0890,0.1510,0.0050,0.175
22.481582,0.0680,0.0080,0.1400,0.156
22.484694,-0.0470,-0.0660,0.3700,0.379
22.488420,0.0150,-0.1660,0.6130,0.635
22.493812,-0.0530,-0.2580,0.6370,0.689
22.498716,0.0100,-0.2060,0.6890,0.719
22.504258,0.0180,-0.2910,0.9330,0.977
22.508403,0.1610,-0.4040,1.1080,1.190
22.513039,0.1820,-0.4910,1.2430,1.349
22.517948,0.2710,-0.5240,1.5550,1.663
22.525630,0.3580,-0.6530,1.6080,1.772
22.527637,0.2960,-0.7570,1.5250,1.728
22.533646,0.2070,-0.6300,2.0280,2.134
22.537598,0.1460,-0.5330,2.3680,2.432
22.543501,0.1290,-0.4100,2.5710,2.607
22.547465,0.0590,-0.3190,2.3240,2.347
22.552602,-0.1050,-0.1890,1.9830,1.995
22.571214,-0.2310,-0.1710,1.5730,1.599
22.571809,-0.4130,-0.0330,1.1910,1.261
22.572086,-0.6520,-0.0570,0.7280,0.979
22.572282,-0.7580,-0.0400,0.2790,0.809
22.590104,-0.7290,-0.1150,0.1020,0.745
22.590708,-0.7160,-0.0380,-0.1150,0.726
22.590904,-0.7180,-0.1470,-0.0730,0.737
22.591778,-0.5850,-0.3060,0.0620,0.663
22.596784,-0.5080,-0.4750,0.3070,0.760
22.603211,-0.3370,-0.6940,0.6610,1.016
22.606985,-0.1530,-0.8560,1.1520,1.443
22.611848,-0.0670,-1.1100,1.4110,1.797
22.616612,0.2340,-1.2280,1.9010,2.275
22.622539,0.4680,-1.3720,1.9560,2.435
22.626402,0.5370,-1.4220,2.2570,2.721
22.631825,0.6590,-1.4600,2.5710,3.029
22.636185,0.4960,-1.5020,2.8170,3.231
22.642889,0.4290,-1.5190,2.9820,3.374
22.645742,0.2820,-1.5970,2.8610,3.289
22.651667,0.2040,-1.5960,2.6850,3.130
22.655774,0.0330,-1.6000,2.3180,2.817
22.661800,0.0550,-1.4720,1.9380,2.434
22.665416,-0.0170,-1.3470,1.4630,1.989
22.671394,-0.1270,-1.0890,0.9190,1.431
22.675855,-0.1820,-0.9960,0.4570,1.111
22.682399,-0.1960,-0.8490,0.1580,0.886
22.685098,-0.1830,-0.8120,-0.2620,0.873
22.692346,-0.1150,-0.8290,-0.4660,0.958
22.695102,-0.2650,-0.8190,-0.6830,1.099
22.701522,-0.2650,-0.7250,-0.7770,1.095
22.705249,-0.3200,-0.7530,-0.9400,1.246
22.710070,-0.3880,-0.7110,-0.9120,1.220
22.714860,-0.3620,-0.6960,-0.9240,1.212
22.721323,-0.4310,-0.6930,-0.8690,1.192
22.738465,-0.5000,-0.8120,-1.0180,1.395
22.738928,-0.5700,-0.7390,-0.9220,1.312
22.739111,-0.5320,-0.7340,-0.8660,1.254
22.764260,-0.4690,-0.8510,-0.8520,1.292
22.765410,-0.5020,-0.7360,-0.6870,1.125
22.765566,-0.4010,-0.8120,-0.7530,1.178
22.765709,-0.4500,-0.8330,-0.4930,1.067
22.765824,-0.3920,-0.9080,-0.4770,1.098
22.765942,-0.3890,-1.0510,-0.2300,1.144
22.769166,-0.3580,-1.0440,-0.2150,1.124
22.775579,-0.2720,-1.0920,-0.0760,1.128
22.778450,-0.3090,-1.1130,0.0340,1.156
22.784365,-0.2770,-1.2150,0.1040,1.251
22.788386,-0.2310,-1.1410,0.0510,1.165
22.793557,-0.2520,-1.1890,0.1480,1.224
22.799704,-0.2730,-1.3470,0.0000,1.374
22.803533,-0.2930,-1.1360,0.0010,1.173
22.808522,-0.3400,-1.3200,0.1530,1.372
22.813367,-0.1820,-1.2990,0.1810,1.324
22.818409,-0.2670,-1.4000,0.3590,1.470
22.825565,-0.3100,-1.3640,0.4550,1.471
22.828040,-0.2830,-1.5580,0.6330,1.705
22.832919,-0.4450,-1.5880,0.7550,1.814
22.839362,-0.3610,-1.6040,0.9730,1.910
22.843499,-0.3700,-1.7420,1.2590,2.181
22.847671,-0.4060,-1.8540,1.4490,2.388
22.852557,-0.3870,-1.9250,1.5020,2.472
22.864685,-0.3940,-2.0520,1.7610,2.733
22.865430,-0.4140,-2.0860,1.7870,2.778
22.867496,-0.3520,-2.1220,1.6370,2.703
22.872304,-0.3980,-2.0510,1.5960,2.629
22.891502,-0.4320,-2.1600,1.5820,2.712
22.892148,-0.3430,-2.0130,1.3510,2.448
22.892403,-0.4030,-1.9220,1.2150,2.309
22.892628,-0.4630,-1.9300,0.9980,2.222
22.896790,-0.5220,-1.8720,0.7000,2.066
22.902832,-0.5670,-1.7610,0.3600,1.885
22.906637,-0.5640,-1.6590,0.1820,1.762
22.911417,-0.6860,-1.5510,-0.0640,1.697
22.917625,-0.7710,-1.4970,-0.3200,1.714
22.921508,-0.8960,-1.3210,-0.2920,1.623
22.926142,-0.9390,-1.3080,-0.5220,1.693
22.931844,-0.8590,-1.1860,-0.7390,1.640
22.936318,-0.8750,-1.0090,-0.9290,1.627
22.941979,-0.7140,-0.9810,-1.2270,1.726
22.945989,-0.6630,-0.9520,-1.2530,1.708
22.951444,-0.5860,-0.9640,-1.2380,1.675
22.959064,-0.4960,-0.8510,-1.6040,1.882
22.961162,-0.5150,-0.7510,-1.6700,1.902
22.965957,-0.4550,-0.7840,-1.6550,1.887
22.971573,-0.5590,-0.8300,-1.6260,1.909
22.975708,-0.5010,-0.7650,-1.7060,1.936
22.982360,-0.4570,-0.7390,-1.7460,1.950
22.985469,-0.5360,-0.8870,-1.7310,2.018
22.992784,-0.6690,-0.8000,-1.5530,1.871
22.996554,-0.6240,-0.9020,-1.4710,1.835
23.000712,-0.6040,-0.9740,-1.2400,1.689
23.005464,-0.6100,-1.0570,-1.0500,1.610
23.019587,-0.4640,-1.0980,-0.7520,1.409
23.020484,-0.2490,-1.1510,-0.5620,1.305
23.020745,-0.3460,-1.2990,-0.4960,1.433
23.039549,-0.2790,-1.2430,-0.3210,1.314
23.040023,-0.2660,-1.3510,-0.3630,1.424
23.040401,-0.2410,-1.3370,-0.2010,1.373
23.040720,-0.1610,-1.2970,-0.1340,1.314
23.043912,-0.1370,-1.3140,-0.2030,1.337
23.049338,-0.1550,-1.2220,-0.2580,1.259
23.054480,-0.2150,-1.2150,-0.3810,1.291
23.060090,-0.2630,-1.1260,-0.5170,1.267
23.065437,-0.4070,-0.9850,-0.7890,1.326
23.069021,-0.2680,-0.9380,-0.8430,1.289
23.075695,-0.2660,-0.9060,-0.9640,1.349
23.078564,-0.2390,-0.8310,-1.0180,1.336
23.084456,-0.2600,-0.6830,-0.9830,1.225
23.088354,-0.3030,-0.6690,-0.8470,1.121
23.094290,-0.3040,-0.7390,-0.7510,1.097
23.098374,0.0200,-0.7270,0.6920,1.004
23.104612,1.6810,-0.7010,2.9260,3.447
23.109073,2.4780,-0.8420,0.5020,2.665
23.115645,2.6910,-0.8780,1.1010,3.037
